transaction_id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
18185651,2016-08-05 12:30:00,908,5154,$2.29,Chip Transaction,52977,Madison,WI,53718.0,5812,
20609162,2018-01-01 19:15:00,1684,2723,$32.72,Online Transaction,39021,ONLINE,,,4784,
18018796,2016-06-30 18:59:00,1514,5103,$-271.00,Chip Transaction,49637,Halethorpe,MD,21227.0,3509,
19307500,2017-04-01 13:13:00,1648,2624,$6.27,Swipe Transaction,45926,Mendham,NJ,7945.0,5814,
21640385,2018-08-08 14:48:00,1330,6045,$27.60,Online Transaction,15143,ONLINE,,,4784,
20820566,2018-02-15 17:21:00,1370,3464,$58.99,Chip Transaction,100,Rio Dell,CA,95562.0,4111,
20306114,2017-10-29 17:15:00,614,4002,$0.00,Chip Transaction,27092,Gastonia,NC,28056.0,4829,
19562298,2017-05-25 12:38:00,1236,2369,$3.09,Chip Transaction,32606,Colorado Springs,CO,80918.0,7832,
19243433,2017-03-18 20:35:00,868,5565,$12.05,Chip Transaction,45516,Nashville,TN,37207.0,5921,
19340150,2017-04-08 11:56:00,774,4362,$14.15,Chip Transaction,22204,Twin Falls,ID,83301.0,5541,
21013457,2018-03-28 18:21:00,1558,4747,$62.31,Online Transaction,39021,ONLINE,,,4784,
20616712,2018-01-03 12:45:00,1613,4538,$54.81,Chip Transaction,60569,Farmington,ME,4938.0,5300,
21819018,2018-09-15 10:16:00,124,4397,$101.77,Chip Transaction,60569,Lawton,OK,73505.0,5300,
19657056,2017-06-14 12:55:00,1303,6000,$97.00,Chip Transaction,22204,Strongsville,OH,44149.0,5541,
19579919,2017-05-29 09:30:00,946,97,$72.00,Chip Transaction,22204,Santa Barbara,CA,93101.0,5541,
18921595,2017-01-09 13:37:00,285,3442,$26.31,Chip Transaction,17707,Watsonville,CA,95076.0,7538,
19570868,2017-05-27 09:04:00,1334,1157,$3.80,Chip Transaction,44919,Tonawanda,NY,14150.0,5814,
18257542,2016-08-20 20:40:00,756,3963,$22.46,Chip Transaction,37656,Brookville,OH,45309.0,7832,
17820460,2016-05-19 15:07:00,561,3764,$51.29,Chip Transaction,4893,Burlington,IA,52601.0,7538,
17888097,2016-06-03 06:38:00,1879,5399,$105.75,Chip Transaction,60569,Charlotte,NC,28212.0,5300,
22219426,2018-12-09 09:20:00,148,5585,$12.01,Chip Transaction,83480,Center Barnstead,NH,3225.0,9402,
17185287,2016-01-03 15:46:00,1616,2730,$39.11,Online Transaction,16798,ONLINE,,,4121,
20537610,2017-12-17 16:44:00,557,5570,$63.21,Swipe Transaction,20561,Inglewood,CA,90302.0,5912,
17223106,2016-01-11 19:10:00,1018,3022,$42.50,Chip Transaction,81826,Palm Coast,FL,32137.0,5310,
21535428,2018-07-17 12:48:00,1818,3418,$11.18,Chip Transaction,21461,Louisville,KY,40214.0,5813,
20822029,2018-02-16 07:01:00,1873,4110,$8.32,Chip Transaction,68671,El Paso,TX,79902.0,5541,
18023113,2016-07-01 19:17:00,380,3538,$113.69,Swipe Transaction,7777,Lorena,TX,76655.0,3684,
22154491,2018-11-25 12:56:00,858,4735,$59.00,Chip Transaction,22204,Hutto,TX,78634.0,5541,
20131034,2017-09-22 13:07:00,723,1206,$48.38,Chip Transaction,60569,Houston,TX,77021.0,5300,
21173519,2018-05-01 16:06:00,1097,4323,$51.00,Chip Transaction,59935,Pewaukee,WI,53072.0,5499,
20945785,2018-03-14 12:02:00,1237,2017,$35.07,Swipe Transaction,60569,Algonquin,IL,60102.0,5300,
17855747,2016-05-27 08:37:00,1195,3020,$179.16,Chip Transaction,25268,Rochester,MN,55903.0,5912,
17784390,2016-05-12 02:23:00,847,4531,$262.25,Online Transaction,73186,ONLINE,,,4814,
21640504,2018-08-08 15:09:00,1076,1021,$15.92,Chip Transaction,86410,Fayetteville,NC,28311.0,5211,
21154617,2018-04-27 14:12:00,1817,2530,$21.37,Chip Transaction,37093,Pearland,TX,77584.0,5912,
20490316,2017-12-07 16:19:00,997,6108,$1.47,Chip Transaction,86438,Oak Lawn,IL,60453.0,5499,
19537712,2017-05-20 08:43:00,277,5362,$2.06,Chip Transaction,82329,Grenada,MS,38901.0,5411,
19814676,2017-07-17 15:45:00,1528,4805,$49.56,Chip Transaction,59935,Minden,LA,71055.0,5499,
19273037,2017-03-25 09:34:00,419,4111,$3.54,Swipe Transaction,51846,Murphys,CA,95247.0,5411,
20679670,2018-01-16 21:13:00,147,2634,$29.69,Swipe Transaction,34490,Piedmont,AL,36272.0,5719,
18477954,2016-10-06 18:43:00,489,4233,$120.58,Chip Transaction,66027,York,NE,68467.0,4900,
20704539,2018-01-22 04:31:00,44,5748,$49.15,Chip Transaction,53351,North Bend,OR,97459.0,4900,
18282573,2016-08-26 06:34:00,1222,1076,$14.88,Chip Transaction,83271,Idaho Falls,ID,83401.0,4214,
18343606,2016-09-08 07:39:00,1063,2015,$24.65,Chip Transaction,64057,Apple River,IL,61001.0,4111,
22270462,2018-12-20 08:17:00,1069,5167,$-86.00,Chip Transaction,43293,Mount Holly,NC,28120.0,5499,
21092796,2018-04-14 13:20:00,1083,3710,$1.16,Chip Transaction,14528,Flatwoods,KY,41139.0,5499,
18607903,2016-11-03 14:00:00,1562,2976,$33.19,Chip Transaction,48919,Muskogee,OK,74401.0,5311,
21691505,2018-08-19 10:47:00,467,3914,$109.02,Chip Transaction,36329,Chattanooga,TN,37415.0,5912,
19827231,2017-07-20 09:08:00,1842,3743,$1.62,Chip Transaction,50783,Albuquerque,NM,87121.0,5411,
18910190,2017-01-07 02:25:00,474,5845,$84.12,Chip Transaction,25857,Williston Park,NY,11596.0,5812,
21394428,2018-06-17 13:32:00,762,1080,$10.81,Chip Transaction,20997,Caledonia,OH,43314.0,5411,
20168097,2017-09-30 11:37:00,1169,2485,$16.06,Chip Transaction,29153,Round Rock,TX,78665.0,5300,
18558922,2016-10-24 09:01:00,1526,3664,$59.15,Online Transaction,27310,ONLINE,,,7349,
21526350,2018-07-15 12:14:00,1812,2531,$188.92,Swipe Transaction,81175,North Little Rock,AR,72116.0,4900,
17319218,2016-02-01 10:06:00,1239,5404,$8.60,Chip Transaction,26810,Garden Grove,CA,92840.0,5541,
18286247,2016-08-26 22:16:00,1880,3757,$52.96,Chip Transaction,75936,Milwaukee,WI,53211.0,5814,
17750502,2016-05-04 16:29:00,737,148,$75.51,Swipe Transaction,81833,Medford,OR,97504.0,5912,
22303121,2018-12-27 02:27:00,858,2633,$1.49,Chip Transaction,36628,Gonzales,TX,78629.0,5411,
20395647,2017-11-17 15:01:00,81,2962,$10.77,Chip Transaction,48919,Seguin,TX,78155.0,5311,
18288616,2016-08-27 13:34:00,1384,3723,$16.28,Chip Transaction,59935,Caseyville,IL,62232.0,5499,
20103439,2017-09-16 15:45:00,908,4230,$19.56,Swipe Transaction,48919,Goldsboro,NC,27530.0,5311,
17605172,2016-04-03 14:29:00,94,2890,$79.56,Online Transaction,17976,ONLINE,,,4900,
21737326,2018-08-29 07:11:00,1458,5243,$4.05,Swipe Transaction,68102,Tapei,Taiwan,,5812,
18480462,2016-10-07 11:51:00,287,4118,$42.35,Chip Transaction,10018,Hitchcock,TX,77563.0,5655,
19900928,2017-08-04 17:31:00,171,1239,$47.65,Chip Transaction,60948,Greenville,SC,29607.0,5310,
20918642,2018-03-08 15:03:00,1394,4039,$-86.00,Chip Transaction,72351,Saint Louis,MO,63129.0,5541,
18631469,2016-11-08 15:14:00,1736,113,$34.91,Online Transaction,88459,ONLINE,,,5311,
20332317,2017-11-04 09:40:00,1855,5967,$6.63,Chip Transaction,29209,San Jose,CA,95121.0,5411,
18613310,2016-11-04 18:08:00,94,2890,$27.65,Online Transaction,39021,ONLINE,,,4784,
22287052,2018-12-23 14:45:00,667,4563,$60.00,Chip Transaction,27092,Garysburg,NC,27831.0,4829,
19576132,2017-05-28 11:39:00,1169,5763,$16.63,Chip Transaction,69121,Round Rock,TX,78665.0,5912,
18979966,2017-01-21 18:28:00,1629,4290,$21.38,Chip Transaction,12122,Fort Lauderdale,FL,33313.0,5310,
19609786,2017-06-04 12:55:00,1719,3052,$6.79,Swipe Transaction,61195,Miami,FL,33179.0,5541,
19028658,2017-02-01 09:50:00,699,3285,$3.90,Chip Transaction,67390,Rowley,IA,52329.0,5814,
20568228,2017-12-24 09:28:00,416,2445,$1.68,Chip Transaction,75781,Nashville,TN,37211.0,5411,
22035432,2018-10-31 11:01:00,39,2039,$78.79,Swipe Transaction,95355,Old Saybrook,CT,6475.0,5411,Insufficient Balance
19915949,2017-08-08 07:24:00,395,3950,$9.43,Chip Transaction,20561,Arlington,TX,76002.0,5912,
18538325,2016-10-19 17:36:00,1463,5245,$26.89,Chip Transaction,2086,Freehold,NY,12431.0,5812,
21324306,2018-06-02 16:27:00,1571,6109,$161.69,Chip Transaction,17607,Hendersonville,TN,37075.0,5912,
20374379,2017-11-13 09:48:00,1645,1047,$3.96,Swipe Transaction,75936,Miami,FL,33135.0,5814,
18223877,2016-08-13 16:17:00,1169,2485,$33.61,Chip Transaction,89707,Round Rock,TX,78665.0,4121,
21885786,2018-09-29 13:17:00,160,4914,$8.83,Swipe Transaction,61195,Milford,DE,19963.0,5541,
17546770,2016-03-22 07:17:00,1453,1117,$2.54,Chip Transaction,50783,Parrish,AL,35580.0,5411,
20180924,2017-10-03 09:00:00,1261,4121,$48.40,Swipe Transaction,7753,Portland,OR,97212.0,5211,
17780264,2016-05-11 07:31:00,1357,65,$9.27,Online Transaction,88998,ONLINE,,,4784,
17699507,2016-04-23 20:45:00,566,4547,$15.17,Online Transaction,16798,ONLINE,,,4121,
19078343,2017-02-11 16:18:00,1475,3746,$2.15,Chip Transaction,14528,Ewa Beach,HI,96706.0,5499,
17941098,2016-06-14 10:54:00,641,5151,$11.25,Chip Transaction,82268,Columbus,OH,43228.0,5411,
18591411,2016-10-31 08:09:00,1073,2547,$5.89,Swipe Transaction,22204,Plymouth,IN,46563.0,5541,
17259317,2016-01-19 12:54:00,637,2981,$105.56,Chip Transaction,43293,Red Bank,NJ,7701.0,5499,
20928701,2018-03-10 16:03:00,970,5679,$18.04,Swipe Transaction,83271,The Villages,FL,32162.0,4214,
18897251,2017-01-04 10:22:00,592,4133,$100.00,Chip Transaction,27092,Hendersonville,NC,28792.0,4829,
21094554,2018-04-14 21:04:00,69,2514,$68.78,Swipe Transaction,22204,Buffalo,NY,14213.0,5541,
20951773,2018-03-15 15:34:00,909,5232,$79.00,Chip Transaction,59935,Olympia,WA,98516.0,5499,
18726682,2016-11-28 20:55:00,379,3881,$60.87,Chip Transaction,28647,Mobile,AL,36693.0,5812,
18189028,2016-08-06 09:16:00,1956,2451,$10.56,Chip Transaction,54879,Boston,MA,2163.0,7230,
19526153,2017-05-17 19:29:00,1966,4087,$149.38,Chip Transaction,47708,Paragould,AR,72450.0,4900,
20493848,2017-12-08 12:14:00,421,6101,$32.04,Chip Transaction,43293,Cedar Rapids,IA,52405.0,5499,
19328745,2017-04-06 07:04:00,1028,342,$52.55,Online Transaction,96246,ONLINE,,,4784,
20967157,2018-03-18 21:35:00,149,3590,$4.61,Chip Transaction,89718,San Diego,CA,92127.0,5912,
17548612,2016-03-22 12:44:00,737,148,$15.65,Swipe Transaction,88374,Medford,OR,97504.0,5411,
21723800,2018-08-26 07:46:00,573,3268,$8.44,Chip Transaction,83229,Musella,GA,31066.0,5411,
17514975,2016-03-15 08:44:00,490,176,$128.29,Chip Transaction,39991,Lincoln Park,MI,48146.0,3771,
20024475,2017-08-31 05:08:00,1121,4063,$88.78,Chip Transaction,18215,Myrtle Beach,SC,29579.0,5719,
20960506,2018-03-17 13:10:00,1083,5173,$28.85,Online Transaction,39021,ONLINE,,,4784,
17312048,2016-01-30 19:34:00,1888,1016,$76.97,Chip Transaction,59935,Farmington,MN,55024.0,5499,
19849444,2017-07-25 05:09:00,511,1038,$-187.00,Swipe Transaction,52923,Oslo,Norway,,3504,
19887987,2017-08-02 07:36:00,252,5024,$3.65,Chip Transaction,50783,Loudonville,OH,44842.0,5411,
22088862,2018-11-11 13:56:00,1562,168,$20.51,Chip Transaction,89069,Grove,OK,74344.0,5251,
17424569,2016-02-23 18:03:00,459,5620,$24.79,Chip Transaction,46965,Edgefield,SC,29824.0,7538,
21404068,2018-06-19 16:09:00,1880,3757,$10.59,Chip Transaction,14355,Milwaukee,WI,53210.0,5912,
17688550,2016-04-21 11:26:00,1432,2726,$32.58,Online Transaction,39021,ONLINE,,,4784,
21169987,2018-04-30 20:10:00,1484,4242,$23.74,Chip Transaction,20561,Tucson,AZ,85749.0,5912,
20578800,2017-12-26 12:25:00,1379,2604,$10.24,Chip Transaction,88646,Clinton Township,MI,48036.0,5812,
21763960,2018-09-03 15:40:00,1786,1000,$22.56,Swipe Transaction,45989,Louisville,OH,44641.0,5813,
18518743,2016-10-15 15:47:00,1686,297,$18.89,Chip Transaction,83480,Lafayette,CO,80026.0,9402,
19250455,2017-03-20 13:34:00,1267,44,$62.92,Chip Transaction,10974,Edmonds,WA,98026.0,7230,
20581823,2017-12-27 07:12:00,1403,2830,$44.47,Swipe Transaction,38408,Beaverdam,VA,23015.0,5411,
21128498,2018-04-22 06:05:00,252,4577,$79.00,Chip Transaction,43293,Butler,OH,44822.0,5499,
18311698,2016-09-01 10:29:00,1369,5792,$11.98,Chip Transaction,75781,Edinburgh,IN,46124.0,5411,
20448964,2017-11-29 03:11:00,609,2892,$10.34,Chip Transaction,20019,Garland,TX,75040.0,5912,
20680051,2018-01-17 01:03:00,1127,4641,$23.43,Online Transaction,39021,ONLINE,,,4784,
21270157,2018-05-22 10:17:00,1881,4653,$214.52,Chip Transaction,26888,Dearborn,MI,48121.0,8049,
17898713,2016-06-05 11:51:00,1179,5128,$8.74,Chip Transaction,50783,Chesapeake,VA,23321.0,5411,
22149339,2018-11-24 12:37:00,895,3483,$12.00,Swipe Transaction,88646,Colton,CA,92324.0,5812,
20740939,2018-01-29 17:19:00,1256,6116,$248.00,Swipe Transaction,74934,Oakland,CA,94606.0,3596,
20303917,2017-10-29 09:48:00,123,197,$32.03,Chip Transaction,75249,Griffin,GA,30224.0,6300,
18941296,2017-01-13 14:55:00,976,2169,$2.47,Chip Transaction,14528,Norwalk,CT,6854.0,5499,
19044762,2017-02-04 15:01:00,1802,5836,$54.49,Online Transaction,39021,ONLINE,,,4784,
20401588,2017-11-18 20:07:00,1376,2182,$137.12,Chip Transaction,36934,Oklahoma City,OK,73127.0,7538,
20515807,2017-12-13 08:11:00,59,2087,$2.58,Chip Transaction,75781,Hobbs,NM,88240.0,5411,
20226371,2017-10-12 17:33:00,1024,1006,$237.38,Chip Transaction,14474,Andover,KS,67002.0,5300,
17731011,2016-04-30 15:56:00,1370,4957,$13.08,Chip Transaction,22204,Elk Grove,CA,95624.0,5541,
17668781,2016-04-17 10:05:00,738,204,$20.35,Chip Transaction,78454,Corona,CA,92879.0,5812,
19298320,2017-03-30 15:13:00,987,5090,$448.80,Online Transaction,43422,ONLINE,,,6300,
19524483,2017-05-17 12:59:00,1675,3473,$20.00,Swipe Transaction,87625,Albany,OR,97321.0,5812,
19147196,2017-02-26 11:36:00,229,2683,$17.29,Swipe Transaction,22204,Stanwood,IA,52337.0,5541,
17555162,2016-03-23 19:38:00,173,3916,$17.36,Chip Transaction,72620,Santo Domingo,Dominican Republic,,5813,
21256461,2018-05-19 10:10:00,386,3673,$16.74,Chip Transaction,5499,Worcester,MA,1602.0,4121,
17174343,2016-01-01 10:54:00,1979,4396,$80.00,Swipe Transaction,27092,Brandon,FL,33509.0,4829,
19625358,2017-06-07 17:21:00,80,4492,$168.83,Chip Transaction,20561,Lakeside,AZ,85929.0,5912,
17644653,2016-04-12 07:08:00,13,2109,$78.18,Chip Transaction,22204,Guston,KY,40142.0,5541,
18731530,2016-11-29 21:16:00,502,3521,$55.90,Swipe Transaction,87819,Cowansville,PA,16218.0,5812,
20047541,2017-09-04 22:28:00,1190,5358,$25.37,Chip Transaction,99294,Charleston,SC,29492.0,7832,
20685971,2018-01-18 08:30:00,1293,5260,$30.16,Online Transaction,41122,ONLINE,,,4784,
22209409,2018-12-07 08:23:00,615,1128,$77.48,Swipe Transaction,49884,Alvin,TX,77511.0,7349,
21834170,2018-09-18 15:12:00,1583,5724,$20.61,Chip Transaction,13523,Lutherville Timonium,MD,21093.0,5310,
19856426,2017-07-26 11:55:00,1070,4138,$49.96,Chip Transaction,26810,Marion,IA,52302.0,5541,
22223565,2018-12-10 07:35:00,909,4663,$-73.00,Chip Transaction,59935,Olympia,WA,98516.0,5499,
17715259,2016-04-27 08:02:00,1511,3357,$51.40,Chip Transaction,65881,Portage,WI,53901.0,5311,
21368469,2018-06-12 08:15:00,171,4490,$9.05,Chip Transaction,74863,Greenville,SC,29607.0,5921,
19804162,2017-07-15 10:46:00,1871,2430,$30.75,Swipe Transaction,66078,Albuquerque,NM,87121.0,7538,
18808440,2016-12-16 09:42:00,1993,5082,$65.00,Chip Transaction,59935,Sunnyvale,CA,94087.0,5499,
22040579,2018-11-01 11:59:00,779,1058,$13.96,Swipe Transaction,10106,Danese,WV,25831.0,5411,
20294067,2017-10-27 08:11:00,1144,4141,$8.73,Chip Transaction,81833,Houston,TX,77088.0,5912,
22112739,2018-11-16 16:07:00,100,5903,$31.07,Chip Transaction,27601,High Point,NC,27265.0,7538,
18499202,2016-10-11 12:11:00,1946,3679,$50.26,Chip Transaction,34490,Solon,OH,44139.0,5719,
17613763,2016-04-05 11:36:00,1783,10,$27.23,Chip Transaction,48618,Emeryville,CA,94608.0,5251,
20135241,2017-09-23 11:16:00,1993,5082,$48.60,Chip Transaction,71667,Sunnyvale,CA,94087.0,7538,
18217843,2016-08-12 10:28:00,662,3092,$14.65,Swipe Transaction,24823,Glen Ellyn,IL,60137.0,7538,
19708435,2017-06-25 09:26:00,173,3528,$23.08,Chip Transaction,11468,El Paso,TX,79907.0,5970,
21619271,2018-08-04 06:23:00,511,2212,$2.79,Chip Transaction,29838,Tucson,AZ,85711.0,5411,
21337511,2018-06-05 15:28:00,774,83,$94.00,Chip Transaction,43293,Twin Falls,ID,83301.0,5499,
21309691,2018-05-30 16:19:00,1340,3272,$76.75,Chip Transaction,23449,Houston,TX,77064.0,5411,
19332882,2017-04-06 22:38:00,1144,2223,$39.91,Chip Transaction,60190,Onalaska,TX,77360.0,5812,
21107827,2018-04-17 17:42:00,1728,153,$37.93,Chip Transaction,38477,Cottage Grove,MN,55016.0,7832,
18375025,2016-09-14 19:45:00,1219,2309,$59.49,Chip Transaction,26052,Shoemakersville,PA,19555.0,5812,
19579275,2017-05-29 06:52:00,1370,4957,$101.19,Chip Transaction,54850,Folsom,CA,95630.0,4814,Insufficient Balance
21864990,2018-09-25 08:31:00,197,2357,$16.01,Swipe Transaction,49789,Wilmore,KY,40390.0,5541,
18680441,2016-11-19 07:34:00,252,5407,$3.39,Swipe Transaction,50783,Loudonville,OH,44842.0,5411,
19915080,2017-08-07 22:19:00,106,2124,$7.75,Swipe Transaction,50783,Indianapolis,IN,46217.0,5411,
19604667,2017-06-03 11:01:00,1857,4015,$39.11,Chip Transaction,61217,Florham Park,NJ,7932.0,5300,
17575742,2016-03-28 10:19:00,1173,2986,$59.83,Chip Transaction,32175,Casper,WY,82605.0,7538,
19744923,2017-07-02 22:36:00,203,242,$61.07,Chip Transaction,60569,Alpharetta,GA,30004.0,5300,
18210620,2016-08-10 17:10:00,1381,2343,$65.16,Chip Transaction,75936,Mentor,OH,44060.0,5814,
18300001,2016-08-29 21:09:00,496,3428,$-205.00,Swipe Transaction,39991,Lincoln Park,MI,48146.0,3771,
22140762,2018-11-22 16:08:00,1169,4778,$36.22,Online Transaction,16798,ONLINE,,,4121,
19697116,2017-06-22 20:28:00,1888,1016,$-87.00,Chip Transaction,59935,Dallas,TX,75228.0,5499,
18613997,2016-11-04 22:27:00,648,3474,$2.23,Chip Transaction,38188,Clovis,NM,88101.0,7832,
19417393,2017-04-24 20:48:00,1237,5163,$28.56,Online Transaction,96246,ONLINE,,,4784,
21391478,2018-06-16 22:32:00,871,2081,$33.09,Chip Transaction,75781,Detroit,MI,48235.0,5411,
19926492,2017-08-10 09:48:00,141,4219,$8.60,Chip Transaction,20519,Bergheim,TX,78004.0,5942,
17285507,2016-01-25 08:19:00,746,2319,$5.10,Chip Transaction,75936,Brooklyn,NY,11212.0,5814,
21192092,2018-05-05 13:37:00,648,3474,$8.30,Chip Transaction,75781,Hobbs,NM,88240.0,5411,
19508754,2017-05-14 07:36:00,1687,2509,$18.53,Online Transaction,18563,ONLINE,,,4121,
20939464,2018-03-13 06:21:00,1843,4553,$3.13,Chip Transaction,69972,Orlando,FL,32829.0,5814,
20195483,2017-10-06 08:47:00,1432,4929,$295.98,Chip Transaction,10001,Lake Hopatcong,NJ,7849.0,5932,
18957739,2017-01-17 09:27:00,1675,3473,$7.57,Swipe Transaction,61195,Puyallup,WA,98374.0,5541,
22021575,2018-10-28 10:20:00,461,5313,$80.00,Chip Transaction,27092,Southgate,MI,48195.0,4829,
22316243,2018-12-29 16:03:00,468,4705,$26.96,Swipe Transaction,43293,Iowa City,IA,52240.0,5499,
20841195,2018-02-20 09:56:00,702,3863,$9.53,Chip Transaction,24504,Lake Grove,NY,11755.0,4214,
19977615,2017-08-21 08:34:00,1002,1149,$66.00,Chip Transaction,59935,Bakersfield,CA,93306.0,5499,
17523547,2016-03-17 02:47:00,684,5210,$36.23,Chip Transaction,70708,Fort Lauderdale,FL,33319.0,4900,
18815920,2016-12-17 23:14:00,164,2666,$91.62,Chip Transaction,99140,Delphos,OH,45833.0,4900,
19360378,2017-04-12 18:16:00,1581,5541,$0.89,Chip Transaction,14528,Barnhart,MO,63012.0,5499,
18520457,2016-10-16 06:06:00,1303,6000,$327.09,Chip Transaction,60569,Kent,OH,44240.0,5300,
17870848,2016-05-30 12:52:00,1575,224,$120.00,Chip Transaction,27092,South Hill,VA,23970.0,4829,
17772915,2016-05-09 13:53:00,503,2513,$28.25,Chip Transaction,99015,Chicago,IL,60629.0,7230,
21709660,2018-08-23 09:31:00,1100,5964,$2.12,Chip Transaction,61195,Levittown,NY,11756.0,5541,
21983764,2018-10-20 10:48:00,1150,4856,$16.02,Chip Transaction,75781,Keene,TX,76059.0,5411,
19713287,2017-06-26 11:07:00,207,2661,$12.97,Chip Transaction,69972,Danville,VA,24541.0,5814,
21638053,2018-08-08 08:05:00,1680,5325,$-58.00,Chip Transaction,43293,Tampa,FL,33618.0,5499,
21686605,2018-08-18 10:34:00,1519,1020,$2.16,Chip Transaction,23481,Laurel,MT,59044.0,5812,
21558984,2018-07-22 09:42:00,877,3877,$83.52,Chip Transaction,96642,Mesa,AZ,85201.0,5912,
19709879,2017-06-25 14:32:00,1787,4645,$52.82,Chip Transaction,81536,Lexington,KY,40511.0,5310,
20433363,2017-11-25 14:05:00,285,3442,$20.53,Chip Transaction,46474,Long Beach,CA,90808.0,7538,
21568236,2018-07-24 10:35:00,1256,236,$13.84,Swipe Transaction,63567,Stratford,CT,6614.0,5300,
17571405,2016-03-27 11:32:00,1903,2973,$46.18,Chip Transaction,90865,Seattle,WA,98119.0,5311,
20522526,2017-12-14 13:33:00,1475,5631,$14.98,Chip Transaction,60569,Kahului,HI,96732.0,5300,
19057935,2017-02-07 13:33:00,846,3443,$16.49,Swipe Transaction,83480,Omaha,NE,68136.0,9402,
19145513,2017-02-26 00:35:00,114,5283,$69.78,Chip Transaction,61195,North Hollywood,CA,91606.0,5541,
17441983,2016-02-27 14:22:00,756,3963,$120.00,Chip Transaction,27092,Clayton,OH,45315.0,4829,
20640480,2018-01-08 13:06:00,1837,259,$54.91,Chip Transaction,22204,Los Angeles,CA,90001.0,5541,
20837619,2018-02-19 12:08:00,1340,1375,$155.79,Chip Transaction,75781,Houston,TX,77064.0,5411,
21092834,2018-04-14 13:25:00,1534,4250,$27.03,Online Transaction,18563,ONLINE,,,4121,
18786939,2016-12-11 17:37:00,1638,3753,$32.90,Swipe Transaction,25887,Lakeville,MN,55044.0,5814,
19004532,2017-01-27 06:48:00,1091,3334,$8.04,Chip Transaction,32755,Baltimore,MD,21224.0,5411,
22072981,2018-11-08 09:48:00,1776,3596,$25.88,Chip Transaction,43293,Nashport,OH,43830.0,5499,
18871053,2016-12-29 14:31:00,114,3070,$77.00,Chip Transaction,61195,North Hollywood,CA,91606.0,5541,
18812466,2016-12-17 08:37:00,1078,5488,$63.14,Swipe Transaction,59935,Maroa,IL,61756.0,5499,
20829211,2018-02-17 14:16:00,1058,4502,$-72.00,Chip Transaction,43293,Charlotte,TN,37036.0,5499,
19374215,2017-04-15 15:40:00,386,3673,$145.23,Online Transaction,84682,ONLINE,,,4900,
19791669,2017-07-12 16:50:00,1190,4508,$34.97,Online Transaction,39021,ONLINE,,,4784,
19487991,2017-05-09 17:55:00,511,1038,$35.41,Chip Transaction,75936,Tucson,AZ,85711.0,5814,
21797308,2018-09-10 16:31:00,1959,89,$39.12,Swipe Transaction,60569,Elyria,OH,44035.0,5300,
22154351,2018-11-25 12:34:00,1788,2538,$23.60,Chip Transaction,41260,Greenville,TX,75401.0,5541,
19500239,2017-05-12 10:38:00,1966,4087,$39.81,Chip Transaction,12197,Paragould,AR,72450.0,7538,
19086967,2017-02-13 15:50:00,1686,297,$179.74,Chip Transaction,79927,Louisville,CO,80027.0,5912,
18442434,2016-09-29 09:39:00,386,3673,$63.04,Chip Transaction,32175,Worcester,MA,1603.0,7538,
20865513,2018-02-25 10:12:00,663,4831,$4.72,Chip Transaction,30848,Franklin,TN,37067.0,5411,
18618597,2016-11-06 02:08:00,1070,4138,$129.09,Chip Transaction,23814,Marion,IA,52302.0,4900,
18954237,2017-01-16 13:11:00,1439,235,$1.39,Chip Transaction,14528,New Market,TN,37820.0,5499,
21588103,2018-07-28 12:22:00,1527,2366,$60.37,Swipe Transaction,13646,Stratham,NH,3885.0,7538,
21880326,2018-09-28 11:12:00,1742,4559,$7.28,Chip Transaction,75781,Noblesville,IN,46062.0,5411,
19594933,2017-06-01 10:52:00,98,4143,$39.11,Chip Transaction,32858,Fisher,IL,61843.0,5311,
21618425,2018-08-03 20:10:00,1096,3012,$15.02,Chip Transaction,23721,Corinth,NY,12822.0,5411,
18647712,2016-11-12 08:27:00,804,1071,$9.09,Chip Transaction,69972,Bowling Green,KY,42101.0,5814,
18822378,2016-12-19 10:18:00,1676,1148,$14.42,Chip Transaction,24504,Kansas City,MO,64113.0,4214,
17344139,2016-02-06 17:30:00,140,4150,$19.00,Chip Transaction,19756,Nashville,TN,37207.0,7832,
20990737,2018-03-23 22:31:00,57,6006,$9.94,Chip Transaction,17982,Tucson,AZ,85741.0,5813,
18694795,2016-11-22 08:08:00,502,3521,$0.50,Swipe Transaction,14528,Rural Valley,PA,16249.0,5499,
17255218,2016-01-18 15:02:00,614,4753,$18.17,Chip Transaction,75936,Concord,NC,28025.0,5814,
17771214,2016-05-09 08:48:00,1604,3185,$30.79,Chip Transaction,32175,Clarksdale,MS,38614.0,7538,
18283567,2016-08-26 10:32:00,98,4237,$60.00,Swipe Transaction,27092,West Harrison,IN,47060.0,4829,
21694454,2018-08-19 22:56:00,1028,2564,$157.60,Swipe Transaction,81536,Chicago,IL,60632.0,5310,
19830748,2017-07-20 23:27:00,331,3818,$30.96,Chip Transaction,48178,Andrews,SC,29510.0,5211,
21585540,2018-07-27 21:57:00,571,312,$24.90,Chip Transaction,55938,Martinsburg,WV,25401.0,5812,
18330191,2016-09-05 10:30:00,641,4718,$7.97,Chip Transaction,41943,Columbus,OH,43228.0,5813,
20695097,2018-01-20 06:45:00,1383,4949,$2.55,Chip Transaction,30493,Denver,CO,80227.0,5411,
